1147	4097980	9877
1148	4107857	7691
1149	4115548	333
1150	4115881	609
1151	4116490	362
1152	4116852	304
1153	4117156	586
1154	4117742	531
1155	4118273	447
1156	4118720	311
1157	4119031	598
1158	4119629	452
1159	4120081	554
1160	4120635	544
1161	4121179	368
1162	4121547	358
1163	4121905	521
1164	4122426	413
1165	4122839	467
1166	4123306	489
1167	4123795	463
1168	4124258	473
1169	4124731	323
1170	4125054	418
1171	4125472	319
1172	4125791	320
1173	4126111	644
1174	4126755	362
1175	4127117	364
1176	4127481	382
1177	4127863	407
1178	4128270	330
